theta,Q,dEEC,z,dEECz,dEECmin,dEECmax,dEECzmin,dEECzmax
0.0027789909887462744,100.0,2563.138111749275,1.9306964863519127e-06,5126.282821697736,1429.8227828975353,4520.6593631510195,2859.649246539186,9041.330363681544
0.0027789909887462744,200.0,8356.965285419148,1.9306964863519127e-06,16713.95208388954,5016.039369093101,12714.32531406558,10032.091650805593,25428.68335818599
0.0031697863849222247,50.0,707.5112524731177,2.5118843283156167e-06,1415.0248745329002,387.9359627896143,1291.641723509408,775.87322484886,2583.28777296698
0.0031697863849222247,100.0,2525.993806081165,2.5118843283156167e-06,5051.996072185005,1419.5142505300485,4388.599200366065,2839.0332552771174,8777.213098966407
0.0031697863849222247,200.0,7890.076048477778,2.5118843283156167e-06,15780.178522286495,4874.030561396444,11334.401724196092,9748.077446827003,22668.841409409884
0.0036155373539268677,50.0,704.1461407801239,3.268024029390304e-06,1408.2953497902804,387.0215877885948,1279.161767429865,774.0448619760634,2558.3291086494933
0.0036155373539268677,100.0,2478.5382107469295,3.268024029390304e-06,4957.087221418668,1406.222471765028,4222.9934373041,2812.45107097118,8446.00527578168
0.0036155373539268677,200.0,7324.9367544894385,3.268024029390304e-06,14649.90542648809,4695.766951306173,9782.03060614557,9391.55436383815,19564.10383628401
0.004123972019004438,50.0,699.7938863607609,4.251780277464423e-06,1399.5917398948081,385.83543616447594,1263.1187216835197,771.6730596530557,2526.2446040624213
0.004123972019004438,100.0,2418.23868494505,4.251780277464423e-06,4836.49107902946,1389.1302998418496,4017.597894559938,2778.2684747462345,8035.218565122002
0.004123972019004438,200.0,6655.394564805166,4.251780277464423e-06,13310.826859439132,4474.375149156321,8108.674791178894,8948.775663812272,16217.395550918885
0.004703905270141916,50.0,694.1749278365323,5.5316709978159295e-06,1388.3549756254763,384.29808177077683,1242.5695669378078,768.5989979681682,2485.1482985642206
0.004703905270141916,100.0,2342.159954751017,5.5316709978159295e-06,4684.337184322872,1367.2281044421638,3766.4705697157638,2734.46629300369,7532.968919389149
0.004703905270141916,200.0,5883.843798994722,5.5316709978159295e-06,11767.730994832287,4203.210348786039,6475.841052643609,8406.451698744979,12951.729868461436
0.0053653915905594474,50.0,686.9373734027549,7.196839465095639e-06,1373.8813385474602,382.3078172115505,1216.3717858517296,764.6193029882049,2432.755243813958
0.0053653915905594474,100.0,2247.0519209403737,7.196839465095639e-06,4494.125404234152,1339.2899537465846,3465.0703158458364,2678.5927591068876,6930.173881956174
0.0053653915905594474,200.0,5025.911739041753,7.196839465095639e-06,10051.871705934445,3876.9981827815204,5152.884145270946,7754.0335686219405,10305.817736799878
0.006119899374414385,50.0,677.6429932189903,9.363262864547917e-06,1355.294446433983,379.7350454117431,1183.1756009895084,759.4748316043963,2366.3659732685524
0.006119899374414385,100.0,2129.5657216043974,9.363262864547917e-06,4259.158029652795,1303.8629332480941,3111.913116748323,2607.742144499965,6223.865084001692
0.006119899374414385,200.0,4114.581643493649,9.363262864547917e-06,8229.214655251419,3354.274104782635,4111.1308734252625,6708.590085812499,8222.3130720337
0.0069805097579191564,50.0,665.7538819509234,1.2181829654123177e-05,1331.5185774744057,376.4157098975452,1141.443239323623,752.8375337640834,2282.905018650729
0.0069805097579191564,100.0,1986.6645747462396,1.2181829654123177e-05,3973.3614180861914,1259.2839635030684,2710.7475879446743,2518.588381049111,5421.53920547224
0.0069805097579191564,200.0,3201.2685446581095,1.2181829654123177e-05,6402.589086233738,2236.98087126707,3278.685111691281,4473.998076914787,6557.423477746244
0.007962143411069943,50.0,650.6228197852987,1.5848848195221255e-05,1301.2593885746599,372.14393812173887,1089.5163934728562,744.2957404135643,2179.0558106775343
0.007962143411069943,100.0,1816.2985256932295,1.5848848195221255e-05,3632.6354335259243,1203.7462110539536,2272.8930623594224,2407.5178597517197,4545.834155643979
0.007962143411069943,200.0,2350.5436011876423,1.5848848195221255e-05,4701.136874216693,1455.7519576890402,2611.3136576127004,2911.534678423844,5222.68249767673
0.009081819221944946,50.0,631.492617955362,2.061971836919696e-05,1263.0025977970347,366.6644000232743,1025.7612605312413,733.3388809017263,2051.5507227387666
0.009081819221944946,100.0,1618.3806985667459,2.061971836919696e-05,3236.80589193976,1135.4460442728052,1820.230692336517,2270.9233058307727,3640.5114290242122
0.009081819221944946,200.0,1626.284548038628,2.061971836919696e-05,3252.613808187309,967.1628405195047,2074.584782117945,1934.3522716448274,4149.226601648687
0.010358949358462412,50.0,607.51297246323,2.6826718058425847e-05,1215.0476754984675,359.66544998517287,948.826413334907,719.3437651046125,1897.6867659297677
0.010358949358462412,100.0,1396.002430682546,2.6826718058425847e-05,2792.0547959882488,1052.8482600001619,1455.11917987393,2105.734180093135,2910.2904089608833
0.010358949358462412,200.0,1071.6530424634811,2.6826718058425847e-05,2143.3444176616727,678.8360310883996,1582.1701154750422,1357.696343955006,3164.396824740145
0.011815675823175883,50.0,577.7874838552619,3.4902142728832075e-05,1155.6018564896108,350.77503771168335,858.0447636250644,701.5663996130762,1716.1294584994905
0.011815675823175883,100.0,1156.6196180050981,3.4902142728832075e-05,2313.2930621837727,955.104400441243,1159.5599092354987,1910.2532490436977,2319.1737814783464
0.011815675823175883,200.0,692.5230975644025,3.4902142728832075e-05,1385.0784234153348,500.1049915044903,1134.971633269066,1000.2332566398787,2269.996085268841
0.01347725433606189,50.0,541.4677315763943,4.540840878519692e-05,1082.968247261197,339.56276373581284,753.983199811327,679.1460868915293,1508.0120508508237
0.01347725433606189,100.0,912.6368620182719,4.540840878519692e-05,1825.3289812274659,662.842607827246,923.3334454683393,1325.7253486165234,1846.7227957709058
0.01347725433606189,200.0,457.2273023495401,4.540840878519692e-05,914.482288323742,375.327694704843,765.5315617069923,750.6781142797277,1531.1094738578715
0.01537249220079547,50.0,497.9132900973309,5.907721570674873e-05,995.8658024895062,325.55338682960263,639.0729127421181,651.1324185881111,1278.1961673945832
0.01537249220079547,100.0,680.5406258392251,5.907721570674873e-05,1361.1348601392226,431.9101834467732,735.6907500895836,863.8543899029706,1471.4394529996446
0.01537249220079547,200.0,316.17951700937533,5.907721570674873e-05,632.3839405365853,281.41314455140576,491.9624076343722,562.8484569572316,983.963568792678
0.01753424774593735,50.0,446.93135905679804,7.686049174487897e-05,893.9085227487728,308.25942661821074,518.1259154596214,616.5504458071595,1036.304932067892
0.01753424774593735,100.0,477.8354017092133,7.686049174487897e-05,955.7197753149075,283.61909164864454,585.4778727308109,567.2672505550656,1171.0157493074496
0.01753424774593735,200.0,226.9795272935525,7.686049174487897e-05,453.98231702825973,209.9330518487862,311.08736090560785,419.88761909732364,622.2066042083346
0.01999999999999999,50.0,389.0888286132086,9.999666671112184e-05,778.2295381579983,287.24260330826934,412.01138252624816,574.5235074176758,824.0777024672343
0.01999999999999999,100.0,317.9916419107734,9.999666671112184e-05,636.0256846858331,195.64092263902765,453.2240680519514,391.30793195177984,906.5085687998229
0.01999999999999999,200.0,165.57041815855013,9.999666671112184e-05,331.16291340311415,156.10174322757436,201.74418367583846,312.2243009922531,403.5152678315171
0.022812498477026415,50.0,326.04290692012853,0.00013009687956688776,652.1423759468706,262.21405973173904,328.53806850878436,524.4736085058321,657.1331319862161
0.022812498477026415,100.0,205.45167946799438,0.00013009687956688776,410.9390008087342,142.49986090257914,330.4098290108968,285.0244427610623,660.876977704504
0.022812498477026415,200.0,121.38421950568997,0.00013009687956688776,242.78949681395488,115.98101707231888,137.1958612055604,231.98215459661986,274.4155232261784
0.026020504338216618,50.0,260.76035317560877,0.00016925711131843268,521.5795617128119,197.15707827102938,261.871898149899,394.35865621768517,523.8029025445524
0.026020504338216618,100.0,134.1363074404926,0.00016925711131843268,268.3028903457221,106.6101312369218,226.20922472017747,213.24432509589164,452.46950638039493
0.026020504338216618,200.0,89.31231285727121,0.00016925711131843268,178.6447841029018,86.26159143580874,96.97851732014215,172.5426526916796,193.9789233424365
0.02967963577935128,50.0,197.4130475140103,0.00022020402982864118,394.8840667721095,129.02355831762685,208.55005309247585,258.08500531990967,417.16134838986096
0.02967963577935128,100.0,91.43086676672243,0.00022020402982864118,182.88858285711814,79.95959040865107,146.7125055653452,159.94266151916557,293.4680943003916
0.02967963577935128,200.0,65.9972984527407,0.00022020402982864118,132.01397748110517,64.29101292471093,70.00815301064051,128.60090536217658,140.0368644128442
0.03385333230075751,50.0,140.72562684724863,0.00028648466496444813,281.50502032943115,83.98507835172845,165.93338141668124,168.0022446404503,331.93016052248174
0.03385333230075751,100.0,65.04286286523357,0.00028648466496444813,130.1105764697467,59.67525113875506,92.62364534202321,119.37330222883702,185.28267913344914
0.03385333230075751,200.0,48.984076013452,0.00028648466496444813,97.98686723174332,48.03177190754929,51.136674207260384,96.08189517585099,102.29288605635213
0.03861395457766498,50.0,94.73532924733517,0.0003727130578169424,189.51775132899033,56.92459426460691,130.06575888296723,113.87748568622729,260.1961733203347
0.03861395457766498,100.0,47.27191177644093,0.0003727130578169424,94.5673223714004,44.36177671719875,59.33502508612228,88.74560562778386,118.69954555192976
0.03861395457766498,200.0,36.49940638200046,0.0003727130578169424,73.01695658121442,35.966119264237754,37.66869488706014,71.95011724921359,75.35611484344193
0.04404403899974747,50.0,61.36859041066603,0.0004848909495009379,122.77687231736155,40.880853057587395,96.33881081051052,81.78814671297832,192.73993088217864
0.04404403899974747,100.0,34.58875677327185,0.0004848909495009379,69.1998845916165,32.93081802394661,39.762373207246846,65.88293478433312,79.55046361066387
0.04404403899974747,200.0,27.283827265403954,0.0004848909495009379,54.585300950814094,26.983402773562148,27.927101920962688,53.98425766093173,55.87226631407267
0.05023772863019157,50.0,39.70389955195065,0.0006308246532534256,79.44121089765275,30.424086675082382,66.98483867175779,60.87377595647134,134.02604670872736
0.05023772863019157,100.0,25.39912426882238,0.0006308246532534256,50.81962251629961,24.460647034104042,27.83057771515785,48.94187829552463,55.684575535975256
0.05023772863019157,200.0,20.446058253420706,0.0006308246532534256,40.90932236039995,20.275759210507985,20.804344991389264,40.56858096380246,41.626197343310636
0.05730240539327558,50.0,26.657179476126686,0.0008206668196420464,53.343546999683795,22.810351438463105,43.92700265496602,45.645678873365995,87.90210280044553
0.05730240539327558,100.0,18.72880325296972,0.0008206668196420464,37.4781134465988,18.20346161772732,19.981267831523116,36.42685495784755,39.98441397893141
0.05730240539327558,200.0,15.35157999917356,0.0008206668196420464,30.719969077700366,15.254530455390192,15.553148440757099,30.525763726577516,31.12332666648405
0.06536055178820248,50.0,18.75003776026873,0.0010676202783441724,37.526788898435434,17.029477870905318,27.76753756470347,34.08321781976414,55.57463583503038
0.06536055178820248,100.0,13.872249815263078,0.0010676202783441724,27.764263572143147,13.579359208810986,14.540864038412364,27.178065074881836,29.102444600225247
0.06536055178820248,200.0,11.543863328391403,0.0010676202783441724,23.104173321447526,11.488327264925951,11.658129984379698,22.993022071697283,23.332869430342264
0.07455187440629879,50.0,13.558067975429491,0.001388852047682576,27.14127074718138,12.655736344101994,17.602599311425962,25.334934685584106,35.237831424903014
0.07455187440629879,100.0,10.31740589987003,0.001388852047682576,20.65393885356061,10.153753381263565,10.679050940984986,20.326330427049864,21.37789937603805
0.07455187440629879,200.0,8.690966504480143,0.001388852047682576,17.39804486747366,8.659085520401884,8.756108656179066,17.33422379635035,17.528449935475873
0.08503572606765776,50.0,9.896542010776916,0.0018066795969702842,19.816958372470417,9.385445401289848,11.61324548769007,18.793532187497263,23.25450669013704
0.08503572606765776,100.0,7.699765197136713,0.0018066795969702842,15.418105255683765,7.607817598414444,7.897841922371437,15.233988244474837,15.814736545103575
0.08503572606765776,200.0,6.5494231635876075,0.0018066795969702842,13.114646111255194,6.53107700789971,6.586714873277307,13.077909541737677,13.189319492902468
0.09699386857056386,50.0,7.251165308333272,0.0023501093194747136,14.525094795960088,6.961210312787681,8.032260140126969,13.944274525317278,16.089736614758422
0.09699386857056386,100.0,5.76171446203132,0.0023501093194747136,11.541517147882494,5.7097190165070195,5.871585358427426,11.437363023257767,11.761603867411079
0.09699386857056386,200.0,4.939468417988852,0.0023501093194747136,9.894443715203403,4.928890759254506,4.9608806466715665,9.87325519042117,9.937335393738406
0.11063362395234448,50.0,5.334139920491384,0.00305682986295297,10.690073891139793,5.171638113427661,5.728206131834315,10.364406332573965,11.479816376348051
0.11063362395234448,100.0,4.320431786611671,0.00305682986295297,8.658515848653108,4.290864114505988,4.3820385787587215,8.59925969783777,8.781981143914315
0.11063362395234448,200.0,3.727704474972473,0.00305682986295297,7.470639479985229,3.7215965692479953,3.740008033777352,7.458398713059721,7.495296867063299
0.12619146889603852,50.0,3.941651606893074,0.0039757915316843695,7.904264813565336,3.851131481843336,4.1505207681132905,7.722743179816952,8.323113896722434
0.12619146889603852,100.0,3.2449052938260654,0.0039757915316843695,6.507066908827651,3.228016046640109,3.279736446245083,6.473198597882537,6.576914444819951
0.12619146889603852,200.0,2.8150968167097905,0.0039757915316843695,5.645164244396042,2.8112316791359673,2.821438256494852,5.637413414548236,5.657880847576483
0.14393713460023033,50.0,2.9252098908587563,0.005170538533164959,5.870670117927533,2.8747463014697625,3.0376757691822207,5.769393595106,6.096380441560483
0.14393713460023033,100.0,2.4402120599353676,0.005170538533164959,4.897316963967789,2.4305318151771376,2.460025859228475,4.877889461068269,4.9370817274455
0.14393713460023033,200.0,2.126404318503459,0.005170538533164959,4.267529085786576,2.1229607491496165,2.1327175661253133,4.260618108298161,4.280199285718731
0.16417828319276498,50.0,2.178799013227737,0.006723504395893365,4.377235915186639,2.1505253651596874,2.2401035722824756,4.32043378381727,4.500397581788254
0.16417828319276498,100.0,1.8369353362227308,0.006723504395893365,3.6904272852950553,1.8313724554302087,1.8482579588876233,3.679251384512515,3.713174583362467
0.16417828319276498,200.0,1.6070362944157546,0.006723504395893365,3.228557082235942,1.6002478574241898,1.6096088389715202,3.2149190229073583,3.233725358132227
0.18726584176478822,50.0,1.62754484812111,0.00874153298334035,3.274193006355319,1.6116016668684188,1.6613971704714305,3.2421195107359018,3.3422949927406775
0.18726584176478822,100.0,1.383943829565866,0.00874153298334035,2.784131701921598,1.3807405185959796,1.3904374316032357,2.7776874811144783,2.7971951246600595
0.18726584176478822,200.0,1.2149260226883805,0.00874153298334035,2.444112241403115,1.2142659720954538,1.2187743399878466,2.44278439287243,2.451854045632162
0.21360008650291495,50.0,1.2184792222184773,0.011362947632320763,2.455588597290746,1.2094354015259743,1.2373891245970168,2.4373626788150755,2.493697528333558
0.21360008650291495,100.0,1.0433703194809492,0.011362947632320763,2.102693433380213,1.0415228041158906,1.0471020469341135,2.0989701547382538,2.1102139451912416
0.21360008650291495,200.0,0.9187776935973214,0.011362947632320763,1.8516032006971228,0.9167001571899519,0.921841484731777,1.8474163630232687,1.8577776273406497
0.24363758240202302,50.0,0.9138012180691532,0.014766556249822982,1.8458092972968452,0.9086463151668613,0.9244596531887174,1.8353967835952136,1.8673385295295364
0.24363758240202302,100.0,0.7870556348586554,0.014766556249822982,1.5897928122503748,0.7859885800656607,0.789202433806402,1.5876374423310873,1.5941291836392757
0.24363758240202302,200.0,0.6950188912088551,0.014766556249822982,1.4038855560960373,0.6948198828074866,0.7006832021400037,1.4034835741876936,1.41532703546021
0.2778990988746273,50.0,0.6862308992188195,0.019183043584389714,1.390287661190267,0.6832817843317708,0.6922786885883377,1.3843128237943354,1.4025403402047072
0.2778990988746273,100.0,0.5939927046155574,0.019183043584389714,1.2034152484304175,0.5932986294963156,0.5951079680768269,1.2020090685639622,1.2056747459711785
0.2778990988746273,200.0,0.5247436143763398,0.019183043584389714,1.0631182203924305,0.522115734683985,0.5290409882262673,1.057794197945274,1.071824598735168
0.3169786384922226,50.0,0.5158854967560143,0.024909248334821055,1.0492536396860677,0.5141935558586044,0.519334127502232,1.0458124203536687,1.0562677705060963
0.3169786384922226,100.0,0.4484724888289594,0.024909248334821055,0.9121430902047725,0.44811522632364853,0.4497851773091444,0.9114164580618299,0.9148129523626914
0.3169786384922226,200.0,0.3983298586842003,0.024909248334821055,0.8101585655114885,0.39451206352340623,0.40512214911461514,0.8023935953907378,0.8239733277033557
0.3615537353926866,50.0,0.3881601598964624,0.032325823358543004,0.7934954437219736,0.38718735447539976,0.3901337270695673,0.7915067886537998,0.7975299035185577
0.3615537353926866,100.0,0.33872577645517904,0.032325823358543004,0.692439328034247,0.3383227972818389,0.34084813457661994,0.6916155388590634,0.6967779533577704
0.3615537353926866,200.0,0.3027434796417765,0.032325823358543004,0.6188826070567451,0.29849844697965383,0.3046682463316105,0.6102047095704504,0.622817306586492
0.41239720190044393,50.0,0.29226369838100774,0.041918679229107914,0.6014307152278907,0.29170342871747074,0.293396613997208,0.6002777722304259,0.603762069594234
0.41239720190044393,100.0,0.25591208530106996,0.041918679229107914,0.5266250627453405,0.255788850005216,0.2561003272935658,0.5263714647359492,0.5270124338653593
0.41239720190044393,200.0,0.22652115777076362,0.041918679229107914,0.4661433585046748,0.2270632958232585,0.2289797898452422,0.46725898962297807,0.47120281972147016
0.47039052701419143,50.0,0.22018745786353316,0.05430432205805652,0.45704424446472997,0.21986430357060244,0.22083436298524853,0.4563734714284674,0.45838702876981063
0.47039052701419143,100.0,0.19363898368553087,0.05430432205805652,0.4019374393809604,0.19333152473248538,0.19487441248136225,0.40129924524282884,0.4045018253185585
0.47039052701419143,200.0,0.1741858878735933,0.05430432205805652,0.36155854784855807,0.1724733883077047,0.18106084024658603,0.3580039036475118,0.3758289220266954
0.5365391590559451,50.0,0.16596743708086378,0.07025855793044267,0.3484123984498013,0.1657808508040271,0.16634293573035736,0.3480207012989993,0.34920067588172293
0.5365391590559451,100.0,0.14579976858413035,0.07025855793044267,0.3060747816517314,0.1452055782831671,0.14743406236547862,0.3048274088445382,0.3095056246300062
0.5365391590559451,200.0,0.13215575252461456,0.07025855793044267,0.27743214883534734,0.12616286347023128,0.14116792090012237,0.2648513866942539,0.2963512287113248
0.6119899374414387,50.0,0.12515075304829373,0.09074678732574443,0.2666365596055489,0.12504292452360066,0.12536362373928325,0.2664068284521102,0.26709008551173663
0.6119899374414387,100.0,0.11042305317033071,0.09074678732574443,0.2352588560702951,0.11026157710729234,0.11074125175199624,0.23491482760176016,0.2359367854715982
0.6119899374414387,200.0,0.09885047847599544,0.09074678732574443,0.2106032193512329,0.09625439852374858,0.10360922437070236,0.20507221126643996,0.22074183699832012
0.6980509757919153,50.0,0.09440597284080679,0.11695183517176105,0.20506469376672964,0.09434719301182583,0.09468336560265847,0.20493701468809797,0.20566723468708162
0.6980509757919153,100.0,0.08363522358742534,0.11695183517176105,0.18166892408373145,0.08358492576317844,0.08544132698022246,0.18155966925995334,0.18559206610547122
0.6980509757919153,200.0,0.07344732952746842,0.11695183517176105,0.15953920800045088,0.06628358190739318,0.07819323891120947,0.14397841594749425,0.16984807326750986
0.7962143411069944,50.0,0.07123748027491829,0.15029131199728968,0.15872179931803043,0.0711365309371726,0.07129932330824962,0.15849687754279185,0.15885958967063346
0.7962143411069944,100.0,0.06347149725072454,0.15029131199728968,0.14141867750186896,0.0630956819248896,0.0659148424583537,0.1405813361964548,0.1468626115968615
0.7962143411069944,200.0,0.05668973073621282,0.15029131199728968,0.12630845491140125,0.05179904135152729,0.060522106386937724,0.11541167675407234,0.13484724034567258
