Q,qT,gamma_q,gamma_g
200.0,0.010000000000000004,0.025600061490301793,0.017323974281495253
200.0,0.011677986237376524,0.02560000211486728,0.017323939196620845
200.0,0.013637536256035546,0.025599921141806547,0.017323891349718547
200.0,0.015925896070970655,0.025599810715251557,0.017323826098745627
200.0,0.01859823951346841,0.025599660122032,0.017323737113263866
200.0,0.021718998507771627,0.025599454752577556,0.017323615760420952
200.0,0.02536341656633582,0.025599174684065088,0.01732345026770178
200.0,0.029619362959451747,0.025598792748590286,0.017323224581353595
200.0,0.03458945130003375,0.025598271899392122,0.01732291680997933
200.0,0.04039351362401995,0.025597561620449086,0.0173224971027637
200.0,0.047171489618058594,0.02559659303268867,0.017321924757349498
200.0,0.05508680065562378,0.02559527222496272,0.01732114427839467
200.0,0.06433028999174784,0.025593471168250545,0.017320080007437642
200.0,0.0751248241170072,0.025591015341802303,0.017318628808692102
200.0,0.08773066621237417,0.025587666889714047,0.01731665011162227
200.0,0.10245175126239793,0.02558310170910593,0.01731395236370273
200.0,0.11964301412374055,0.02557687831261065,0.017310274615186562
200.0,0.13971894723352868,0.02556839556600017,0.01730526151639588
200.0,0.16316359428938845,0.025556835426506965,0.01729842942633529
200.0,0.19054222085523645,0.025541085544632205,0.017289120575243337
200.0,0.22251494327866095,0.025519634993815987,0.01727644126075077
200.0,0.25985264452188195,0.025490434438960204,0.017259178869234507
200.0,0.30345556064724316,0.02545070980309459,0.017235691121715743
200.0,0.35437498608938817,0.025396716165060996,0.017203759457189893
200.0,0.413838621042237,0.025323416777320033,0.01716039717634184
200.0,0.4832801721026123,0.025224071913348408,0.017101602508037755
200.0,0.5643739198611265,0.025089726018267915,0.017022048371046296
200.0,0.6590750868872474,0.02490859342580254,0.01691470653600357
200.0,0.7696669794067008,0.024665369478847603,0.016770417929278865
200.0,0.8988160392874609,0.024340545349565913,0.01657744872046847
200.0,1.0496361336732252,0.023909893897184297,0.016321121102082944
200.0,1.2257636323289023,0.023344430933508666,0.015983685180468818
200.0,1.4314450828613574,0.022611335462841758,0.015544703218105915
200.0,1.6716395977215224,0.02167648331459017,0.014982325622028402
200.0,1.9521384216045559,0.02050927535924939,0.01427587965225998
200.0,2.2797045620951946,0.01909008178102382,0.013410035346170709
200.0,2.662235850143215,0.01741960987235926,0.012380300242919222
200.0,3.108955361862284,0.015527830254109587,0.011198684112078411
200.0,3.6306337928445687,0.013478461796956862,0.009897381851798824
200.0,4.239849146579303,0.011364905932313712,0.00852801348805011
200.0,4.951289998230568,0.009296233949452832,0.007155117855173401
200.0,5.782109645659658,0.007376696525836285,0.005845103870603092
200.0,6.752339686501551,0.0056861239038182776,0.004654281300007906
200.0,7.88537299290564,0.0042683861830118755,0.003620166733597723
200.0,9.208527728773264,0.0031308134249108687,0.0027585514963958274
200.0,10.753706008311424,0.0022523304234988687,0.002066090444022003
200.0,12.558163076585398,0.0015952921762007488,0.0015261688036078812
200.0,14.665405557509425,0.0011164144900831841,0.0011153839071447501
200.0,17.126240426614018,0.0007743744760874545,0.0008087987955412381
200.0,19.999999999999996,0.0005337914970961226,0.0005832938970911228
