Q,qT,gamma_q,gamma_g
15.0,0.05414548164181543,0.03364372559371581,0.03016959926615088
15.0,0.05846634683724687,0.03364265144023969,0.030168757456780847
15.0,0.06313202152501222,0.033641399086781695,0.03016777598873669
15.0,0.06817002185769348,0.03363993898531316,0.030166631703188927
15.0,0.07361005980518547,0.033638236693724045,0.030165297604945025
15.0,0.07948421838317882,0.03363625206714667,0.030163742228354176
15.0,0.08582714086505615,0.0336339383163542,0.030161928898913833
15.0,0.09267623509309258,0.0336312409116345,0.030159814873606007
15.0,0.10007189409390034,0.033628096307121304,0.03015735034029506
15.0,0.1080577342992131,0.03362443045663757,0.03015447725341894
15.0,0.11668085277693417,0.03362015708760599,0.030151127979649896
15.0,0.12599210498948737,0.03361517569444468,0.030147223723133772
15.0,0.13604640471757018,0.033609369207023815,0.030142672695283132
15.0,0.14690304791813136,0.03360260128314411,0.030137367988841757
15.0,0.15862606242654873,0.033594713166556836,0.030131185110004507
15.0,0.1712845855654007,0.03358552004373058,0.03012397911572433
15.0,0.18495327188680694,0.03357480682336528,0.03011558129594073
15.0,0.19971273345302737,0.03356232325258466,0.0301057953323228
15.0,0.21565001525190666,0.03354777827288305,0.030094392856278834
15.0,0.23285910855096068,0.033530833507441925,0.03008110831955122
15.0,0.2514415052176477,0.03351109575966768,0.0300656330808908
15.0,0.271506796274968,0.0334881083912242,0.030047608602420364
15.0,0.29317331822241716,0.033461341437186286,0.03002661863986802
15.0,0.31656885093401627,0.03343018030731185,0.03000218030264499
15.0,0.34183137124932444,0.03339391291738115,0.029973733853867503
15.0,0.3691098667017897,0.0333517150952601,0.029940631118441464
15.0,0.3985652141834605,0.03330263411579967,0.02990212237140458
15.0,0.43037112872804567,0.03324557024092256,0.029857341591788975
15.0,0.46471518800784045,0.033179256181616816,0.02980528999324626
15.0,0.5017999385865615,0.03310223446402153,0.02974481778670726
15.0,0.5418440904522979,0.03301283278124281,0.029674604199035108
15.0,0.5850838068754209,0.03290913755706498,0.029593135873289787
15.0,0.6317740971984858,0.03278896615075518,0.029498683921034954
15.0,0.6821903207721968,0.032649838409368616,0.029389280097137302
15.0,0.7366298109070187,0.03248894864268079,0.02926269283635469
15.0,0.795413628417791,0.032303139573764364,0.029116404243041277
15.0,0.8588884551030161,0.03208888042074794,0.028947589573972185
15.0,0.9274286383257363,0.03184225200143899,0.0287531013092995
15.0,1.0014383987540803,0.0315589426182108,0.028529460569390822
15.0,1.0813542142817667,0.031234259449223787,0.028272859392191187
15.0,1.1676473941879328,0.030863161181766643,0.027979178199077883
15.0,1.2608268587175542,0.030440318561499796,0.02764402357361174
15.0,1.3614421404752581,0.029960210217448463,0.02726279213527822
15.0,1.4700866253334408,0.02941726129535681,0.02683076662713618
15.0,1.5874010519682,0.02880603174535329,0.026343250103846392
15.0,1.7140772906618391,0.028121459150126923,0.02579574299722752
15.0,1.8508624236576892,0.027359157317539268,0.025184165513360758
15.0,1.9985631511314703,0.026515766151299542,0.024505123975096733
15.0,2.1580505487636787,0.025589340447357504,0.02375621419985357
15.0,2.330265204971178,0.02457975556873961,0.022936347903098068
15.0,2.516222768095132,0.023489097386144204,0.022046079977178445
